Key	Latitude	Longitude	Population	TZ
Leland, Norway	66.063810	12.945840	563	Europe/Oslo
Leirvik, Norway	59.779770	5.500510	11028	Europe/Oslo
Leirsund, Norway	59.996820	11.087460	1177	Europe/Oslo
Lauvsnes, Norway	64.500610	10.893960	453	Europe/Oslo
Larvik, Norway	59.053280	10.035170	23113	Europe/Oslo
Larsnes, Norway	62.202820	5.577290	511	Europe/Oslo
Larkollen, Norway	59.333890	10.665560	1373	Europe/Oslo
Langevag, Norway	62.437450	6.189150	0	Europe/Oslo
Langesund, Norway	59.000710	9.748760	0	Europe/Oslo
Laerdalsoyri, Norway	61.098050	7.481580	1110	Europe/Oslo
Kyrksaeterora, Norway	63.290570	9.089090	2471	Europe/Oslo
Kviteseid, Norway	59.402230	8.492670	640	Europe/Oslo
Krokstadora, Norway	63.400990	9.500620	0	Europe/Oslo
Kristiansund, Norway	63.110450	7.727950	16785	Europe/Oslo
Kristiansand, Norway	58.146710	7.995600	63814	Europe/Oslo
Kragero, Norway	58.869300	9.414940	5158	Europe/Oslo
Korgen, Norway	66.077130	13.815310	858	Europe/Oslo
Koppang, Norway	61.570650	11.055480	1182	Europe/Oslo
Kopervik, Norway	59.283540	5.306690	6507	Europe/Oslo
Konsmo, Norway	58.285290	7.355980	0	Europe/Oslo
Kongsvinger, Norway	60.190490	11.997720	11181	Europe/Oslo
Kongsberg, Norway	59.668580	9.650170	17667	Europe/Oslo
Kolvereid, Norway	64.865490	11.604650	1467	Europe/Oslo
Kolbotn, Norway	59.810560	10.803890	0	Europe/Oslo
Knarrviki, Norway	60.542220	5.288330	4265	Europe/Oslo
Knappstad, Norway	59.633330	11.050000	1133	Europe/Oslo
Knappskog, Norway	60.379060	5.056020	1045	Europe/Oslo
Klofta, Norway	60.066670	11.150000	5942	Europe/Oslo
Kleppesto, Norway	60.408440	5.227600	0	Europe/Oslo
Kjopsvik, Norway	68.096960	16.374160	960	Europe/Oslo
Kirkenaer, Norway	60.456430	12.058210	1252	Europe/Oslo
Karlshus, Norway	59.351950	10.872260	1801	Europe/Oslo
Kabelvag, Norway	68.210660	14.475540	1638	Europe/Oslo
Judaberg, Norway	59.165850	5.873150	560	Europe/Oslo
Jorpeland, Norway	59.022510	6.040780	5537	Europe/Oslo
Jondal, Norway	60.275610	6.252290	0	Europe/Oslo
Jevnaker, Norway	60.241430	10.385030	4308	Europe/Oslo
Jessheim, Norway	60.141510	11.175150	12365	Europe/Oslo
Jaren, Norway	60.392730	10.561550	0	Europe/Oslo
Isdalssto, Norway	60.555190	5.269420	0	Europe/Oslo
Inndyr, Norway	67.033800	14.027570	666	Europe/Oslo
Hyllestad, Norway	61.171090	5.296030	0	Europe/Oslo
Hylkje, Norway	60.510280	5.354440	1853	Europe/Oslo
Hvittingfoss, Norway	59.485720	10.011730	1016	Europe/Oslo
Hundorp, Norway	61.555230	9.940690	615	Europe/Oslo
Hoyanger, Norway	61.220360	6.074940	2266	Europe/Oslo
Hovden, Norway	59.560270	7.356760	265	Europe/Oslo
Hov, Norway	60.698700	10.351930	2095	Europe/Oslo
Horten, Norway	59.417210	10.483430	17660	Europe/Oslo
Hopen, Norway	63.463440	8.013900	0	Europe/Oslo
Honefoss, Norway	60.168040	10.256470	13678	Europe/Oslo
Hommelvik, Norway	63.410830	10.794240	4000	Europe/Oslo
Holmestrand, Norway	59.487610	10.317610	6135	Europe/Oslo
Hol, Norway	68.549020	16.392180	0	Europe/Oslo
Hokksund, Norway	59.770770	9.909870	0	Europe/Oslo
Hjelset, Norway	62.780500	7.492770	1011	Europe/Oslo
Hjelmeland, Norway	59.233330	6.183330	2701	Europe/Oslo
Herre, Norway	59.103510	9.561950	1356	Europe/Oslo
Hermansverk, Norway	61.184610	6.850160	2000	Europe/Oslo
Hemsedal, Norway	60.862930	8.553370	1876	Europe/Oslo
Hemnesberget, Norway	66.224050	13.624760	1243	Europe/Oslo
Heggenes, Norway	61.143830	9.069420	0	Europe/Oslo
Hauknes, Norway	66.283330	14.066670	1864	Europe/Oslo
Haugesund, Norway	59.413780	5.268000	40321	Europe/Oslo
Hauge i Dalane, Norway	58.343610	6.281210	2148	Europe/Oslo
Harstad, Norway	68.798330	16.541650	19433	Europe/Oslo
Hareid, Norway	62.371360	6.026340	3626	Europe/Oslo
Hardbakke, Norway	61.075620	4.841110	235	Europe/Oslo
Hansnes, Norway	69.962370	19.618620	342	Europe/Oslo
Hamnvik, Norway	68.778310	17.174570	0	Europe/Oslo
Hamar, Norway	60.794500	11.067980	29479	Europe/Oslo
Halden, Norway	59.124780	11.387540	21970	Europe/Oslo
Hagavik, Norway	60.183330	5.433330	1305	Europe/Oslo
Gvarv, Norway	59.387460	9.173700	871	Europe/Oslo
Gullhaug, Norway	59.501300	10.252240	1912	Europe/Oslo
Gryllefjord, Norway	69.363040	17.052840	439	Europe/Oslo
Grua, Norway	60.257010	10.662220	1477	Europe/Oslo
Grong, Norway	64.465430	12.314910	1052	Europe/Oslo
Grimstad, Norway	58.340500	8.593430	9561	Europe/Oslo
Gravdal, Norway	68.118320	13.553390	1624	Europe/Oslo
Granvin, Norway	60.524080	6.719400	460	Europe/Oslo
Gol, Norway	60.701400	8.945720	2530	Europe/Oslo
Glomfjord, Norway	66.816630	13.944040	1204	Europe/Oslo
Gladstad, Norway	65.677320	11.961370	300	Europe/Oslo
Justvik, Norway	58.200000	8.033330	1630	Europe/Oslo
Gjovik, Norway	60.795740	10.691550	17596	Europe/Oslo
Gjerstad, Norway	58.880830	9.018610	339	Europe/Oslo
Gjerdrum, Norway	60.083330	11.100000	2174	Europe/Oslo
Geilo, Norway	60.533310	8.207650	2276	Europe/Oslo
Frogner, Norway	60.024630	11.102840	1108	Europe/Oslo
Frekhaug, Norway	60.513920	5.243510	1610	Europe/Oslo
Fredrikstad, Norway	59.218100	10.929800	72760	Europe/Oslo
Fossby, Norway	59.222180	11.699280	318	Europe/Oslo
Fosnavag, Norway	62.341940	5.633960	0	Europe/Oslo
Forde, Norway	61.452170	5.857170	8510	Europe/Oslo
Folldal, Norway	62.132460	9.996800	586	Europe/Oslo
Floro, Norway	61.599570	5.032800	8230	Europe/Oslo
Flekkefjord, Norway	58.297050	6.660690	5615	Europe/Oslo
Flateby, Norway	59.829510	11.153450	3175	Europe/Oslo
Fla, Norway	60.430210	9.461970	0	Europe/Oslo
Fitjar, Norway	59.918450	5.319200	1280	Europe/Oslo
Finnsnes, Norway	69.229590	17.981140	3907	Europe/Oslo
Fillan, Norway	63.606380	8.969610	510	Europe/Oslo
Fevik, Norway	58.379380	8.676580	4989	Europe/Oslo
Fetsund, Norway	59.928980	11.162470	6441	Europe/Oslo
Fedje, Norway	60.778900	4.714850	480	Europe/Oslo
Fauske, Norway	67.258830	15.391810	5953	Europe/Oslo
Farsund, Norway	58.094790	6.804680	3151	Europe/Oslo
Fagerstrand, Norway	59.737460	10.594040	1990	Europe/Oslo
Fagernes, Norway	60.985840	9.232360	1788	Europe/Oslo
Evjen, Norway	68.266670	13.733330	2127	Europe/Oslo
Evje, Norway	58.585210	7.808610	0	Europe/Oslo
Evenskjer, Norway	68.584910	16.575460	601	Europe/Oslo
Etnesjoen, Norway	59.664770	5.932640	1002	Europe/Oslo
Espeland, Norway	60.383330	5.466670	1793	Europe/Oslo
Elverum, Norway	60.881910	11.562310	12490	Europe/Oslo
Eivinvik, Norway	60.981380	5.073620	0	Europe/Oslo
Eikelandsosen, Norway	60.243020	5.746020	434	Europe/Oslo
Eike, Norway	59.398330	5.363890	1408	Europe/Oslo
Eidsvoll, Norway	60.330460	11.261610	0	Europe/Oslo
Eidsvag, Norway	62.776700	8.066810	891	Europe/Oslo
Eidfjord, Norway	60.467500	7.071930	569	Europe/Oslo
Eide, Norway	62.917350	7.446690	1155	Europe/Oslo
Egersund, Norway	58.451330	5.999700	9502	Europe/Oslo
Drobak, Norway	59.663330	10.629750	11363	Europe/Oslo
Drammen, Norway	59.743890	10.204490	90722	Europe/Oslo
Dovre, Norway	61.984390	9.253990	439	Europe/Oslo
Dombas, Norway	62.069650	9.123460	1156	Europe/Oslo
Dokka, Norway	60.840010	10.061800	2796	Europe/Oslo
Dalen, Norway	59.444740	8.011680	801	Europe/Oslo
Dale, Norway	61.363110	5.398090	988	Europe/Oslo
Dale, Norway	60.589620	5.821640	1167	Europe/Oslo
Bygland, Norway	58.828500	7.796160	0	Europe/Oslo
Bryne, Norway	58.735360	5.647660	8006	Europe/Oslo
Brumunddal, Norway	60.880950	10.939480	8441	Europe/Oslo
Bruflat, Norway	60.887810	9.641430	0	Europe/Oslo
Bronnoysund, Norway	65.462500	12.199730	4366	Europe/Oslo
Svortland, Norway	59.794290	5.185300	0	Europe/Oslo
Brekstad, Norway	63.686970	9.665410	1835	Europe/Oslo
Brattvag, Norway	62.600150	6.443390	2146	Europe/Oslo
Botngard, Norway	63.765320	9.811130	1144	Europe/Oslo
Borkenes, Norway	68.773960	16.173910	1460	Europe/Oslo
Bogen, Norway	68.526470	16.992800	392	Europe/Oslo
Bodo, Norway	67.280000	14.405010	34073	Europe/Oslo
Bo, Norway	59.412990	9.069300	2522	Europe/Oslo
Blakstad, Norway	59.819100	10.464500	1898	Europe/Oslo
Bjorkelangen, Norway	59.884780	11.569420	2346	Europe/Oslo
Bjorkvang, Norway	68.559720	17.518890	1220	Europe/Oslo
Birkeland, Norway	58.330910	8.232290	2254	Europe/Oslo
Berkak, Norway	62.824960	10.011770	914	Europe/Oslo
Berger, Norway	59.549940	10.386410	1108	Europe/Oslo
Bergen, Norway	60.392990	5.324150	213585	Europe/Oslo
Batnfjordsora, Norway	62.892710	7.681800	339	Europe/Oslo
Barkaker, Norway	59.316670	10.383330	1238	Europe/Oslo
Ballangen, Norway	68.342830	16.831450	956	Europe/Oslo
Balestrand, Norway	61.207570	6.533400	769	Europe/Oslo
Bagn, Norway	60.822490	9.552070	607	Europe/Oslo
Austrheim, Norway	60.777400	4.932300	0	Europe/Oslo
Aurskog, Norway	59.916670	11.433330	2173	Europe/Oslo
Aure, Norway	63.267790	8.531330	596	Europe/Oslo
Auli, Norway	60.034500	11.360460	2638	Europe/Oslo
Askim, Norway	59.583260	11.162860	12482	Europe/Oslo
Asker, Norway	59.833330	10.437210	0	Europe/Oslo
Ask, Norway	60.071660	11.034520	1038	Europe/Oslo
Asgardstrand, Norway	59.348890	10.467500	2934	Europe/Oslo
As, Norway	59.664720	10.794650	7961	Europe/Oslo
Arstein, Norway	68.690330	17.542240	0	Europe/Oslo
Aros, Norway	59.706100	10.510920	1142	Europe/Oslo
Arnes, Norway	63.961140	10.226010	0	Europe/Oslo
Arnes, Norway	60.121050	11.466340	3289	Europe/Oslo
Indre Arna, Norway	60.417680	5.470870	6117	Europe/Oslo
Arendal, Norway	58.461510	8.772530	30916	Europe/Oslo
Ardalstangen, Norway	61.237110	7.698340	1510	Europe/Oslo
Aneby, Norway	60.089260	10.869980	1373	Europe/Oslo
Andenes, Norway	69.314280	16.119390	2766	Europe/Oslo
Andalsnes, Norway	62.567490	7.687090	2035	Europe/Oslo
Amot, Norway	59.571360	7.987740	0	Europe/Oslo
Amli, Norway	58.768450	8.486510	572	Europe/Oslo
Alvdal, Norway	62.107660	10.630730	677	Europe/Oslo
Algard, Norway	58.764170	5.852530	0	Europe/Oslo
Alesund, Norway	62.472250	6.154920	44096	Europe/Oslo
Alen, Norway	62.841850	11.301300	0	Europe/Oslo
Al, Norway	60.628210	8.562790	2278	Europe/Oslo
Akrehamn, Norway	59.260530	5.186890	5018	Europe/Oslo
Agotnes, Norway	60.403060	5.019270	1344	Europe/Oslo
As, Norway	63.966670	10.200000	1145	Europe/Oslo
Vormedal, Norway	59.356070	5.319620	2774	Europe/Oslo
Tingvoll, Norway	62.913180	8.205260	1005	Europe/Oslo
Hommersak, Norway	58.931670	5.851110	5692	Europe/Oslo
Vikevag, Norway	59.097580	5.696940	529	Europe/Oslo
Aroysund, Norway	59.180560	10.455000	2052	Europe/Oslo
Myre, Norway	68.913910	15.076160	1994	Europe/Oslo
Nesoddtangen, Norway	59.865530	10.659400	10911	Europe/Oslo
Askoy, Norway	60.400000	5.183330	17224	Europe/Oslo
Orsta, Norway	62.202900	6.127220	6337	Europe/Oslo
Ryggebyen, Norway	59.375000	10.750000	2416	Europe/Oslo
Vedavagen, Norway	59.294250	5.217820	2728	Europe/Oslo
Vestnes, Norway	62.626440	7.088380	2088	Europe/Oslo
Fjellfoten, Norway	60.089670	11.472220	1029	Europe/Oslo
Neskollen, Norway	60.121590	11.339260	1157	Europe/Oslo
Kinsarvik, Norway	60.375680	6.722470	459	Europe/Oslo
Sjolyststranda, Norway	59.921050	10.680170	1500	Europe/Oslo
Skei, Norway	61.571940	6.481640	0	Europe/Oslo
Ytrebygda, Norway	60.305040	5.282360	24044	Europe/Oslo
Sandsli, Norway	60.303230	5.285540	1070	Europe/Oslo
Stjordal, Norway	63.468030	10.917760	0	Europe/Oslo
Frosta, Norway	63.589100	10.742300	2495	Europe/Oslo
Vik, Norway	61.057120	6.578060	2899	Europe/Oslo
Sogndal, Norway	61.228290	7.100260	6700	Europe/Oslo
Romskog, Norway	59.749700	11.811200	0	Europe/Oslo
Meieribyen, Norway	59.474530	11.160830	0	Europe/Oslo
Kirkebygda, Norway	59.490990	10.874230	0	Europe/Oslo
Elvestad, Norway	59.624010	10.950800	0	Europe/Oslo
Forsand, Norway	58.903300	6.104800	0	Europe/Oslo
Fjerdingby, Norway	59.926260	11.065270	0	Europe/Oslo
Kirkebygda, Norway	59.764520	11.144920	0	Europe/Oslo
Kjenn, Norway	59.930980	10.953730	0	Europe/Oslo
Teigebyen, Norway	60.221550	11.018670	0	Europe/Oslo
Hurdal, Norway	60.435180	11.067070	0	Europe/Oslo
Flisa, Norway	60.609220	12.015430	0	Europe/Oslo
Bergset, Norway	61.889260	11.077990	0	Europe/Oslo
Engerdal, Norway	61.758320	11.959850	0	Europe/Oslo
Lesja, Norway	62.118370	8.864240	0	Europe/Oslo
Bismo, Norway	61.883870	8.269140	0	Europe/Oslo
Fossbergom, Norway	61.837730	8.568420	0	Europe/Oslo
Valebrua, Norway	61.529650	10.138890	0	Europe/Oslo
Segalstad bru, Norway	61.228190	10.222550	0	Europe/Oslo
Slidre, Norway	61.088020	8.981410	0	Europe/Oslo
Vang, Norway	61.125290	8.572900	0	Europe/Oslo
Vik, Norway	60.077340	10.281160	0	Europe/Oslo
Troim, Norway	60.861140	8.565370	0	Europe/Oslo
Hol, Norway	60.615110	8.293980	0	Europe/Oslo
Lierbyen, Norway	59.787300	10.245610	0	Europe/Oslo
Lampeland, Norway	59.834860	9.579120	0	Europe/Oslo
Rodberg, Norway	60.267220	8.947210	0	Europe/Oslo
Hof, Norway	59.530130	10.090320	0	Europe/Oslo
Revetal, Norway	59.372400	10.263080	0	Europe/Oslo
Andebu, Norway	59.305920	10.176530	0	Europe/Oslo
Borgheim, Norway	59.227160	10.407850	0	Europe/Oslo
Svarstad, Norway	59.399000	9.969850	0	Europe/Oslo
Sauland, Norway	59.616100	8.937550	0	Europe/Oslo
Blakstad, Norway	58.504600	8.646480	0	Europe/Oslo
Birketveit, Norway	58.459090	7.916920	0	Europe/Oslo
Helland, Norway	58.188750	7.525130	0	Europe/Oslo
Kyrkjebygda, Norway	58.615230	7.413910	0	Europe/Oslo
Kleppe, Norway	58.773030	5.633290	0	Europe/Oslo
Hjelmelandsvagen, Norway	59.234700	6.177520	0	Europe/Oslo
Sand, Norway	59.485320	6.253530	0	Europe/Oslo
Ystabohamn, Norway	59.062270	5.402490	0	Europe/Oslo
Bokn, Norway	59.230620	5.435240	0	Europe/Oslo
Aksdal, Norway	59.424080	5.445530	0	Europe/Oslo
Skogsvagen, Norway	60.255120	5.101610	0	Europe/Oslo
Straume, Norway	60.357100	5.124150	0	Europe/Oslo
Aurlandsvangen, Norway	60.908140	7.189770	0	Europe/Oslo
Gaupne, Norway	61.408310	7.285590	0	Europe/Oslo
Askvoll, Norway	61.346300	5.070400	0	Europe/Oslo
Hornindal, Norway	61.969250	6.522490	0	Europe/Oslo
Fiska, Norway	62.100590	5.557880	0	Europe/Oslo
Stordal, Norway	62.382030	6.986290	0	Europe/Oslo
Sykkylven, Norway	62.395940	6.587500	0	Europe/Oslo
Valderoy, Norway	62.500700	6.134720	0	Europe/Oslo
Falkhytta, Norway	62.805000	6.887220	0	Europe/Oslo
Elnesvagen, Norway	62.854410	7.140640	0	Europe/Oslo
Bruhagen, Norway	63.051720	7.632040	0	Europe/Oslo
Surnadal, Norway	62.973970	8.724720	0	Europe/Oslo
Liaboen, Norway	63.122490	8.315870	0	Europe/Oslo
Rissa, Norway	63.583680	9.959890	0	Europe/Oslo
Roan, Norway	64.172690	10.228980	0	Europe/Oslo
Steinsdalen, Norway	64.298750	10.512840	0	Europe/Oslo
Meldal, Norway	63.047210	9.713370	0	Europe/Oslo
Storen, Norway	63.039100	10.285010	0	Europe/Oslo
Borsa, Norway	63.326720	10.069200	0	Europe/Oslo
Klaebu, Norway	63.297620	10.482610	0	Europe/Oslo
Mebonden, Norway	63.229070	11.031280	0	Europe/Oslo
Stugudalen, Norway	62.907990	11.892810	0	Europe/Oslo
Leksvik, Norway	63.672480	10.626600	0	Europe/Oslo
Namdalseid, Norway	64.222430	11.221390	0	Europe/Oslo
Hoylandet, Norway	64.628870	12.302060	0	Europe/Oslo
Joa, Norway	64.659100	11.265350	0	Europe/Oslo
Leka, Norway	65.092440	11.705130	0	Europe/Oslo
Silvalen, Norway	65.984270	12.289160	0	Europe/Oslo
Hattfjelldal, Norway	65.597950	13.984220	0	Europe/Oslo
Solfjellsjyen, Norway	66.107990	12.490460	0	Europe/Oslo
Luroy, Norway	66.418870	12.842480	0	Europe/Oslo
Husoya, Norway	66.501590	12.096450	0	Europe/Oslo
Vagaholmen, Norway	66.713670	13.287110	0	Europe/Oslo
Leinesfjorden, Norway	67.775480	15.015450	0	Europe/Oslo
Oppeide, Norway	68.085240	15.603140	0	Europe/Oslo
Leknes, Norway	68.147460	13.611510	0	Europe/Oslo
Tennevoll, Norway	68.747100	17.806210	0	Europe/Oslo
Sorreisa, Norway	69.145270	18.152920	0	Europe/Oslo
Brostadbotn, Norway	69.088730	17.694890	0	Europe/Oslo
Hatteng, Norway	69.270720	19.959440	0	Europe/Oslo
Breivikbotn, Norway	70.588710	22.284860	0	Europe/Oslo
Tana bru, Norway	70.199090	28.190390	0	Europe/Oslo
Ulsteinvik weather pws station, Norway	62.343380	5.843850	5000	Europe/Oslo
Billingstad, Norway	59.875480	10.482300	2349	Europe/Oslo
Zyrzyn, Poland	51.499180	22.091700	1400	Europe/Warsaw
Zyrardow, Poland	52.048800	20.445990	41179	Europe/Warsaw
Zyrakow, Poland	50.085450	21.396220	1400	Europe/Warsaw
Zwolen, Poland	51.355420	21.587680	8048	Europe/Warsaw
Zwierzyniec, Poland	50.614000	22.975120	3297	Europe/Warsaw
Zurowa, Poland	49.826360	21.168940	2321	Europe/Warsaw
Zurawiczki, Poland	50.013700	22.499490	1247	Europe/Warsaw
Zurawica, Poland	49.823480	22.789250	4702	Europe/Warsaw
Zolynia, Poland	50.162000	22.308250	5145	Europe/Warsaw
Zolkiewka, Poland	50.909910	22.834650	790	Europe/Warsaw
Zoliborz, Poland	52.268960	20.986440	50934	Europe/Warsaw
Zmiennica, Poland	49.676520	21.965960	1100	Europe/Warsaw
Zlota, Poland	50.381600	20.593610	1200	Europe/Warsaw
Zlota, Poland	49.880590	20.693260	1368	Europe/Warsaw
Zielonka, Poland	52.303760	21.160180	17518	Europe/Warsaw
Zglobien, Poland	50.012700	21.854900	1542	Europe/Warsaw
Zelechow, Poland	51.810510	21.897210	4087	Europe/Warsaw
Zelechlinek, Poland	51.712140	20.034600	474	Europe/Warsaw
Zegocina, Poland	49.813950	20.419640	1500	Europe/Warsaw
Zbuczyn, Poland	52.089740	22.438290	1836	Europe/Warsaw
Zbojna, Poland	53.242930	21.788120	1100	Europe/Warsaw
Zawichost, Poland	50.807430	21.854080	1853	Europe/Warsaw
Zatory, Poland	52.599290	21.182580	970	Europe/Warsaw
Zarzecze, Poland	50.527670	22.195220	2549	Europe/Warsaw
Zarzecze, Poland	49.986330	22.537160	1589	Europe/Warsaw
Zarszyn, Poland	49.581780	22.012830	1101	Europe/Warsaw
Zarnow, Poland	51.246070	20.174760	870	Europe/Warsaw
Zamosc, Poland	50.723140	23.251960	66034	Europe/Warsaw
Zamch, Poland	50.317130	23.027860	1500	Europe/Warsaw
Zambrow, Poland	52.985500	22.243190	22857	Europe/Warsaw
Zaluski, Poland	52.511520	20.528640	402	Europe/Warsaw
Zaleszany, Poland	50.647990	21.890690	1000	Europe/Warsaw
Zalesie Gorne, Poland	52.027680	21.036590	3099	Europe/Warsaw
Zalesie, Poland	52.037430	23.363600	0	Europe/Warsaw
Zakrzowek, Poland	50.951240	22.381380	1400	Europe/Warsaw
Zakrzew, Poland	51.440950	21.001050	339	Europe/Warsaw
Zakrzew, Poland	50.890040	22.591150	630	Europe/Warsaw
Zakroczym, Poland	52.433510	20.612070	3347	Europe/Warsaw
Zaklikow, Poland	50.757690	22.102260	3000	Europe/Warsaw
Zakliczyn, Poland	49.855890	20.809350	1534	Europe/Warsaw
Zagorzyce, Poland	50.016900	21.675170	3182	Europe/Warsaw
Zagorz, Poland	49.514570	22.267060	5129	Europe/Warsaw
Zagnansk, Poland	50.980370	20.663140	1726	Europe/Warsaw
Zabno, Poland	50.133340	20.886150	4250	Europe/Warsaw
Zabludow, Poland	53.014420	23.338310	2452	Europe/Warsaw
Zabki, Poland	52.292710	21.105390	23473	Europe/Warsaw
Zabierzow Bochenski, Poland	50.068210	20.318960	1700	Europe/Warsaw
Zabieniec, Poland	52.058560	21.048170	1126	Europe/Warsaw
Zabia Wola, Poland	52.031690	20.691120	1256	Europe/Warsaw
Wyszogrod, Poland	52.389880	20.190810	2779	Europe/Warsaw
Wyszkow, Poland	52.592780	21.458400	26628	Europe/Warsaw
Wyszki, Poland	52.841290	22.981190	0	Europe/Warsaw
Wysokie Mazowieckie, Poland	52.916610	22.517120	9203	Europe/Warsaw
Wysokie, Poland	50.910930	22.666000	602	Europe/Warsaw
Wysoka Strzyzowska, Poland	49.830560	21.740740	2199	Europe/Warsaw
Wysoka Glogowska, Poland	50.160190	22.021240	2213	Europe/Warsaw
Wysoka, Poland	50.044740	22.260020	2400	Europe/Warsaw
Wysmierzyce, Poland	51.624940	20.813940	858	Europe/Warsaw
Wydminy, Poland	53.981940	22.032390	2448	Europe/Warsaw
Wolomin, Poland	52.340060	21.242070	36592	Europe/Warsaw
Wolka Tanewska, Poland	50.500050	22.261130	1453	Europe/Warsaw
Wolka Podlesna, Poland	50.117850	22.112130	1500	Europe/Warsaw
Wolka Pelkinska, Poland	50.095530	22.623420	1500	Europe/Warsaw
Wolka Niedzwiedzka, Poland	50.242260	22.188260	1800	Europe/Warsaw
Wola Zarczycka, Poland	50.291200	22.250230	3793	Europe/Warsaw
Wola Zabierzowska, Poland	50.072570	20.332170	1177	Europe/Warsaw
Wola Uhruska, Poland	51.321390	23.626270	1639	Europe/Warsaw
Wola Sernicka, Poland	51.449780	22.683510	1118	Europe/Warsaw
Wola Rebkowska, Poland	51.901810	21.558180	1400	Europe/Warsaw
Wolanow, Poland	51.380300	20.977020	701	Europe/Warsaw
Wola Jachowa, Poland	50.845240	20.858140	1300	Europe/Warsaw
Wola Debinska, Poland	49.982140	20.687770	1602	Europe/Warsaw
Wola Batorska, Poland	50.052620	20.266170	2520	Europe/Warsaw
Wola, Poland	52.240100	20.988690	143996	Europe/Warsaw
Wojslawice, Poland	50.919160	23.546020	1600	Europe/Warsaw
Wojnicz, Poland	49.958000	20.837850	3509	Europe/Warsaw
Wojcieszkow, Poland	51.769220	22.315890	1100	Europe/Warsaw
Wojciechowice, Poland	50.842260	21.589420	324	Europe/Warsaw
Wojciechow, Poland	51.235430	22.245510	920	Europe/Warsaw
Wojaszowka, Poland	49.777770	21.670790	700	Europe/Warsaw
Wohyn, Poland	51.756420	22.785820	2000	Europe/Warsaw
Wodzislaw, Poland	50.520470	20.191500	1100	Europe/Warsaw
Wodynie, Poland	52.040400	21.955750	630	Europe/Warsaw
Wlodawa, Poland	51.550000	23.550000	13142	Europe/Warsaw
Wlochy, Poland	52.179410	20.946120	36276	Europe/Warsaw
Wizna, Poland	53.195180	22.382410	1300	Europe/Warsaw
Wisznice, Poland	51.789240	23.208360	1559	Europe/Warsaw
Wisniowa, Poland	49.868970	21.655080	1826	Europe/Warsaw
Wisniowa, Poland	49.787800	20.115020	1900	Europe/Warsaw
Wisniew, Poland	52.072650	22.293920	870	Europe/Warsaw
Wislica, Poland	50.348910	20.674380	680	Europe/Warsaw
Wiskitki, Poland	52.088310	20.387080	1420	Europe/Warsaw
Winnica, Poland	52.643060	20.941140	560	Europe/Warsaw
Wilkow, Poland	51.262240	21.877560	208	Europe/Warsaw
Wilkolaz, Poland	51.014730	22.350140	2493	Europe/Warsaw
Wilga, Poland	51.852110	21.377510	1000	Europe/Warsaw
Wilczyce, Poland	50.746940	21.657830	830	Europe/Warsaw
Wilanow, Poland	52.163110	21.087480	14032	Europe/Warsaw
Wietrzychowice, Poland	50.190970	20.765020	658	Europe/Warsaw
Wierzchoslawice, Poland	50.024780	20.856770	3000	Europe/Warsaw
Wierzbno, Poland	52.310080	21.859020	358	Europe/Warsaw
Wierzbna, Poland	50.033110	22.601280	1201	Europe/Warsaw
Wierzbica, Poland	51.249400	21.082590	3956	Europe/Warsaw
Wierzawice, Poland	50.236230	22.450900	3408	Europe/Warsaw
Wieniawa, Poland	51.361710	20.794890	687	Europe/Warsaw
Wielopole Skrzynskie, Poland	49.945640	21.614910	3982	Europe/Warsaw
Wielkie Oczy, Poland	50.023570	23.164070	880	Europe/Warsaw
Wielka Wies, Poland	51.071070	20.966550	1425	Europe/Warsaw
Wielka Wies, Poland	49.936310	20.823040	1311	Europe/Warsaw
Wieliszew, Poland	52.451300	20.968270	3373	Europe/Warsaw
Wieliczka, Poland	49.987380	20.064730	18677	Europe/Warsaw
Wielbark, Poland	53.398580	20.946290	2943	Europe/Warsaw
Wieczfnia Koscielna, Poland	53.195340	20.476370	337	Europe/Warsaw
Wiazownica, Poland	50.080660	22.706680	1700	Europe/Warsaw
Wesola, Poland	52.254510	21.224070	20000	Europe/Warsaw
Wesola, Poland	49.799770	22.100290	2048	Europe/Warsaw
Werbkowice, Poland	50.753730	23.764110	3030	Europe/Warsaw
Wegrzce Wielkie, Poland	50.014910	20.110820	1513	Europe/Warsaw
Wegrow, Poland	52.399540	22.016340	12512	Europe/Warsaw
Wegorzewo, Poland	54.215670	21.737200	11864	Europe/Warsaw
Weglowka, Poland	49.734240	20.085750	1100	Europe/Warsaw
Wawrzenczyce, Poland	50.110120	20.316120	3000	Europe/Warsaw
Wawolnica, Poland	51.294670	22.146810	1041	Europe/Warsaw
Wawer, Poland	52.196560	21.177520	62656	Europe/Warsaw
Wasosz, Poland	53.522090	22.319150	1600	Europe/Warsaw
Wasniow, Poland	50.899140	21.223010	460	Europe/Warsaw
Wasilkow, Poland	53.199090	23.207760	9440	Europe/Warsaw
Warsaw, Poland	52.229770	21.011780	1702139	Europe/Warsaw
Warka, Poland	51.784300	21.190910	11048	Europe/Warsaw
Jodlowka-Walki, Poland	50.049920	21.133320	1119	Europe/Warsaw
Waksmund, Poland	49.482070	20.075630	2340	Europe/Warsaw
Wadowice Gorne, Poland	50.263120	21.302150	1100	Europe/Warsaw
Wachock, Poland	51.073910	21.012430	2747	Europe/Warsaw
Ustrzyki Dolne, Poland	49.430400	22.593810	9610	Europe/Warsaw
Uscimow Stary, Poland	51.469620	22.955160	346	Europe/Warsaw
